Position X [m],Position Y [m],Position Z [m],Diameter [m]
-1.29703865,-0.603902505,5.91012217,0.547204912
-1.377523042,-0.242449566,5.48974762,0.586906195
-1.562455235,-0.111643653,6.011629558,0.5841223
-1.780858188,-0.486478289,7.996761567,0.511985183
-1.643007397,-0.503333965,7.470141143,0.589675546
-1.258920224,-0.054031569,7.099976292,0.616384685
-2.24319718,-0.775115978,8.16465364,0.642374218
-2.029224145,-1.15192636,10.95575695,0.381377697
-2.058494999,-0.955421318,10.53415715,0.471886247
-2.354248203,-0.699120941,10.05125194,0.394481391
-1.961941634,-0.823998483,9.749624653,0.640791893
-2.008624401,-0.657600451,10.22901537,0.401430428
-2.111543955,-0.762994123,10.9198575,0.428817838
-1.290696507,-0.991906367,8.533015788,0.524213254
-1.504251101,-1.124005458,9.166426892,0.577876866
-1.803807103,-1.209106342,10.17932886,0.574911237
-1.683124982,-1.193140786,10.71089078,0.47811234
-1.499766898,-1.199330674,9.736745366,0.517468512
-1.349476742,-1.088041407,10.28425359,0.398402214
-1.575962198,-0.680840794,10.50468232,0.648885489
-1.524100524,-0.845501551,10.01765102,0.418031424
-2.135893747,-0.250614314,9.316747133,0.380685329
-2.361361101,-0.409124215,9.678367902,0.54671514
-2.367798792,-0.552378056,10.53109573,0.564936578
-1.953442626,-0.429711484,10.74350517,0.420719802
-2.187566674,-0.251781346,10.13272297,0.517933786
-2.186058492,-0.025859638,10.61148482,0.583469331
-1.807195701,-0.574140696,8.521006723,0.560631692
-1.839458348,-0.372164932,9.526049061,0.402673036
-1.710566681,-0.424502276,9.060706569,0.586618543
-1.259994764,-0.440028624,8.68123738,0.617984116
-1.656730424,-0.335441529,9.997900441,0.636456311
-1.354713116,-0.24897201,10.39663067,0.358681321
-0.930766192,-1.198512552,6.069197422,0.534834623
-1.18007638,-0.85589106,6.322099685,0.479267985
-0.938922674,-0.690280615,6.698427817,0.50530839
-0.551787047,-0.93529047,6.368001861,0.601574779
-0.081162667,-1.13272859,7.999244139,0.358996332
-0.888069069,-0.198555628,5.390812239,0.434056044
-1.103102564,-0.601019431,7.227649476,0.580000758
-0.969687114,-0.282076798,6.795359435,0.372670799
-1.060718135,-0.191402454,7.662721474,0.633907437
-0.674736537,-0.206394978,7.173180014,0.619638443
-0.12981477,-0.439061987,5.413214055,0.380569607
-0.439437658,-0.167865596,5.579297988,0.506881893
-0.080190183,-0.309938547,6.644572175,0.599814653
-0.096816391,-0.382108138,8.128753795,0.585095644
-0.964339229,-1.098420258,8.171593197,0.480399072
-1.158129698,-1.050225401,10.75287295,0.617664039
-0.891905193,-1.223199439,10.14320476,0.616393566
-0.641718552,-1.136403617,10.61580164,0.504004478
-0.832354934,-0.919156207,9.670106021,0.543763161
-0.265660457,-0.922261404,8.280866864,0.44510594
-0.426359957,-1.049258592,9.941296451,0.458250731
-0.179220385,-1.235577978,10.39534243,0.632529318
-0.47926385,-0.643154883,9.81118821,0.418374121
-0.58396661,-0.786855191,11.02022828,0.613607585
-0.512390738,-0.68281676,10.32675528,0.647248745
-0.863376913,-0.429687354,9.750997993,0.481144041
-1.127443841,-0.118516805,10.03787329,0.549639642
-0.404754865,-0.201771495,9.586978276,0.617766619
-0.04429165,-0.344682059,9.93630734,0.435584307
-0.615403235,-0.16596206,10.09261347,0.517840445
-0.256941611,-0.160620252,10.49216336,0.589373767
-4.63157505,-4.722591158,11.26291686,0.548953235
-4.526542223,-4.467822049,11.7139882,0.543694437
-4.489031947,-4.644153239,12.57670571,0.536726773
-4.469529715,-4.426934871,13.62927493,0.581758559
-4.273319854,-4.869924381,13.69025379,0.403699815
-3.856713267,-4.980980108,13.72156168,0.432021141
-3.989108723,-4.550018317,12.8566564,0.601144195
-3.909859337,-4.516578658,13.44685217,0.628784478
-4.960419736,-4.29480515,11.11932374,0.598637283
-4.971281585,-3.901462448,11.39446652,0.369651526
-4.383989929,-4.311865157,13.11769264,0.506131768
-4.725391241,-3.965699088,13.27914754,0.558846593
-4.538775591,-3.776990624,12.88001159,0.419857591
-3.897527394,-3.96259329,11.61886377,0.365835816
-3.785071049,-3.856095252,11.26164996,0.413582861
-4.35218908,-4.222002017,12.6852663,0.390599936
-4.775345852,-4.878452552,15.75989651,0.353681296
-3.981568159,-4.557063999,16.70964953,0.63828367
-4.494059719,-4.295735866,14.47791587,0.625006258
-4.770650559,-4.024194031,14.95052094,0.645433366
-4.702912662,-4.262567811,16.18538349,0.648845971
-4.613704518,-4.128778444,15.6376889,0.532239974
-4.555904137,-3.79146049,16.45209238,0.510629952
-4.325961256,-4.121884651,13.96755802,0.389339089
-4.243283173,-3.953292939,15.25877295,0.626091659
-4.021017112,-3.994005046,14.3312941,0.550460935
-4.168801741,-4.319063051,16.2743484,0.446995378
-3.558434824,-4.835398653,11.88911523,0.468669623
-3.574423959,-4.725128505,13.72614962,0.356048316
-3.466713036,-4.451489707,12.73719863,0.525602818
-3.286753462,-4.467387343,13.65915331,0.448152333
-3.05137194,-4.824952027,11.16041801,0.579770625
-2.628378844,-4.495211708,11.33115833,0.574861228
-2.90873833,-4.502528836,12.82377774,0.629784942
-3.618863894,-3.899740431,11.85344713,0.390812129
-3.571791499,-3.792275591,12.2470071,0.461639613
-3.619107988,-4.119408127,13.78237894,0.568408966
-3.582209652,-4.041759874,12.58764553,0.40951848
-2.827009725,-4.184812006,11.71850732,0.553280175
-3.035752997,-3.945878592,12.83710884,0.53461051
-3.214558064,-4.538441735,14.83882595,0.427885741
-3.70164642,-4.724479497,15.92068602,0.359333426
-3.719846191,-4.865425025,16.32158592,0.502515972
-3.050839367,-4.860305967,14.99214295,0.363290727
-2.770337184,-4.762445511,15.70698132,0.605727255
-3.067914171,-4.623841641,16.29313911,0.436774075
-3.507150525,-4.061052788,14.29758787,0.511541665
-3.186911882,-4.046224578,14.00099176,0.377851427
-3.409580466,-3.935237796,14.76871878,0.484695464
-3.737766792,-4.021695639,15.35116035,0.392343193
-3.616232837,-3.848425473,15.77397416,0.41885376
-3.246358319,-3.963224114,15.67450028,0.388612092
-3.243281606,-3.970963952,16.60870709,0.375250548
-3.093815942,-4.198238368,14.51127637,0.492533952
-2.76882354,-4.24313878,14.11722604,0.570162952
-2.899582735,-4.212834428,15.94613509,0.638207972
-3.016930198,-4.252523348,16.46689683,0.397809416
-2.643892592,-4.039041346,16.40885515,0.488451719
-4.728871412,-3.503430814,11.48924261,0.575667918
-4.564559967,-3.407505197,13.04145116,0.414942265
-4.056142036,-3.495993998,11.31752829,0.461363792
-3.752060636,-3.189091544,11.34419486,0.427845091
-4.20338479,-3.472381366,13.17523071,0.378738075
-4.221951394,-3.242493941,12.77226436,0.566425741
-4.060517253,-3.429056448,13.75754459,0.417636901
-4.956250246,-2.935286711,11.29301199,0.528507352
-4.676810188,-2.567895442,11.2193582,0.423493624
-4.260210007,-2.50652672,11.02967336,0.525265396
-3.842447739,-2.751494891,11.49351734,0.350268006
-3.913542449,-2.546930037,11.83042391,0.466953576
-3.846402882,-2.878977109,12.72482408,0.529586256
-4.440259378,-3.719975043,14.55854293,0.570861697
-4.835805976,-3.32861799,14.27549335,0.618880212
-4.382104035,-3.157532351,13.97619931,0.557933331
-4.663552203,-3.735519593,15.96363172,0.521877587
-4.932437453,-3.333926468,16.58207443,0.579239786
-4.609723255,-3.214014535,15.81129631,0.594600797
-4.3272409,-3.67634649,14.04037838,0.527267575
-3.871464377,-3.737969287,13.95336052,0.426255316
-3.904280739,-3.697248949,14.81162762,0.628961504
-3.841652664,-3.133408168,14.04942543,0.554327309
-4.365678907,-3.632778047,15.64714141,0.372512788
-3.929371008,-3.650567722,15.54517354,0.457113653
-3.801494923,-3.323857354,15.87015939,0.524202943
-4.3883952,-2.66356321,14.17743849,0.55837357
-4.860967105,-2.948576829,16.21455531,0.523240805
-4.893860966,-2.798369132,15.56190886,0.548396647
-4.705647948,-2.565622394,15.96011161,0.463920176
-4.07057903,-2.612241502,14.90208227,0.572816908
-4.12104447,-2.855337123,15.80823974,0.646876514
-4.119974532,-2.504494844,16.43159846,0.558141828
-3.657533415,-3.557658754,11.58270421,0.511381686
-3.366838665,-3.748880653,11.27625021,0.437439144
-3.160900492,-3.730149321,11.75540727,0.625661731
-3.354111582,-3.215110497,11.5027463,0.426822752
-3.389711176,-3.413483301,12.0992777,0.448654443
-3.410070133,-3.636581702,12.66905372,0.511098027
-3.216476936,-3.549954547,13.13334806,0.531270623
-3.724098312,-3.375045227,13.02383757,0.600132167
-2.520196204,-3.485380272,11.84403561,0.625049353
-3.482900728,-2.828185752,11.29698084,0.501584768
-3.713719033,-3.059364235,11.85126935,0.641027033
-3.466086484,-2.602642789,11.71040065,0.437248319
-3.61313897,-2.615650194,12.27860204,0.635913134
-3.621612486,-2.557830064,13.01485051,0.479427963
-2.586393186,-2.583600232,12.5744613,0.592566848
-3.644005403,-3.556785249,14.32182566,0.551711321
-2.802839936,-3.688851418,15.58398747,0.501716375
-3.309493145,-3.042074432,13.9850591,0.561234653
-3.136808047,-2.693053018,15.19487672,0.571362734
-3.694883867,-2.842580545,15.34758016,0.646951497
-3.38743186,-3.032363546,15.73830199,0.446566999
-3.674621049,-2.593947956,16.65680418,0.472624063
-2.973621787,-2.892788445,14.29194911,0.411319673
-2.739977871,-2.832094657,13.95946429,0.439363241
-2.945766963,-3.078023403,15.55995796,0.492212385
-2.645535002,-3.007702449,16.24068901,0.538576245
-2.506791274,-2.80829183,16.69697066,0.429259002
-2.624553961,-2.548044014,16.38950873,0.444607288
-4.841214674,-4.996577495,17.99399716,0.501153708
-4.472029334,-4.682807017,16.86031891,0.411344498
-4.382528551,-4.852318582,19.04740639,0.577278793
-4.782260384,-4.58638212,19.39087712,0.606966972
-4.05814931,-4.775489667,17.98192305,0.648470998
-4.512862601,-4.29106659,17.30595911,0.460947752
-4.429562113,-4.168622303,16.80985489,0.584366679
-4.812117286,-3.850507366,18.83347173,0.421576291
-4.378931867,-3.930561945,18.66443649,0.5394333
-3.860564588,-4.260020076,18.08960068,0.498658359
-3.814645126,-4.222759023,19.1309591,0.478768229
-3.988159437,-3.959393962,19.59017042,0.644100845
-4.569773668,-4.93576469,20.51955159,0.408919543
-4.92261047,-4.860978061,21.46953509,0.515416324
-4.952169921,-4.836943917,22.00159527,0.550398231
-4.650803559,-4.472487359,21.34887946,0.46577248
-4.395840492,-4.442777667,22.29767038,0.602214634
-3.89051225,-4.47342661,20.63521565,0.440438151
-3.863749853,-4.545167925,22.11316951,0.562305689
-4.910124465,-4.260872801,20.25824499,0.442705691
-4.901167722,-3.887965035,20.57116237,0.5835585
-4.972143515,-4.056605544,21.27382535,0.440322787
-3.839335607,-4.311859261,20.1945136,0.516560614
-4.093247132,-3.814026662,20.18100775,0.610944688
-4.149076892,-4.225606406,21.78125791,0.539490402
-4.253932016,-3.974897678,22.16755456,0.425237834
-3.878592527,-4.060263825,22.1708881,0.368449122
-3.32797536,-4.717017576,17.45094213,0.435560852
-3.615861593,-4.878984122,18.29177902,0.518036246
-3.560099809,-4.647916182,19.22966792,0.543234825
-3.38996204,-4.420148298,18.19784374,0.548958182
-3.170615882,-4.623212445,19.5487326,0.386606276
-2.720055346,-4.533703377,16.80243331,0.381317019
-2.617126423,-4.983362978,18.54434074,0.601027131
-2.709394248,-4.612071508,18.87262201,0.443609297
-2.527198617,-4.482363404,19.34576233,0.629487336
-3.629167382,-3.799027998,17.6877244,0.444843233
-3.261121901,-3.764916114,17.25409376,0.564757586
-3.487741403,-4.257369837,18.77118496,0.505662441
-3.228375412,-3.911707886,18.90029747,0.405696064
-3.437278773,-3.918706975,19.36222931,0.612605512
-2.864517977,-4.054373217,16.91331515,0.635977268
-3.082102858,-4.345073218,19.1362538,0.631044507
-2.937716541,-3.815457577,19.22907357,0.484595299
-2.693824907,-4.031615022,18.87685205,0.529127598
-3.469480481,-4.779303084,20.34793625,0.464887232
-3.642320719,-4.972347195,20.87322787,0.594481289
-3.127905437,-4.962416877,20.14905084,0.395612121
-3.164108835,-4.741030586,21.0065725,0.486563087
-3.669942644,-4.670938987,19.99801107,0.410083175
-3.456620206,-4.521276116,20.7142077,0.458420634
-3.262940153,-4.651652957,19.93472677,0.422666043
-3.742639144,-4.883012164,21.75993953,0.464907378
-3.00811544,-4.723189428,20.52072966,0.559879541
-2.642021177,-4.543451684,20.93611744,0.638346016
-2.608101897,-4.867052173,21.75691586,0.404441714
-3.536231242,-4.374847862,19.67266667,0.537812948
-3.277254222,-4.329417676,20.26681235,0.532142758
-3.542507963,-4.22557284,22.33046189,0.454788715
-3.72107634,-4.182101964,21.88572372,0.355745316
-3.218718055,-3.902945952,21.25678741,0.475273937
-3.121917543,-4.259392714,20.93546786,0.527271509
-2.736381291,-4.221112027,20.40690264,0.624382436
-2.838739191,-3.799577047,20.81783633,0.606801927
-2.589867886,-3.820938028,20.10244079,0.429587036
-4.984414846,-3.710307959,17.12816276,0.606725812
-4.621192852,-3.603735659,16.82708141,0.369154483
-4.70144534,-3.228168539,17.06239906,0.544007599
-4.840665699,-3.707152522,18.39063152,0.525978744
-4.385908242,-3.616744484,18.29909871,0.448877871
-4.584396805,-3.739400068,19.24638138,0.474586904
-4.966544244,-3.400061913,19.33429839,0.580649912
-4.054215546,-3.60574876,17.89672163,0.627657592
-4.185953213,-3.145176189,17.10993295,0.539590001
-4.197051718,-3.16209065,17.59606159,0.488587707
-3.76090062,-3.40455006,17.39208483,0.602601945
-4.976251907,-2.933538314,17.43905434,0.596513987
-4.511624641,-2.872575678,17.28655858,0.392388463
-4.869498183,-2.757753294,18.03133018,0.587176561
-4.92109502,-2.779744026,18.60776053,0.57162267
-4.2781023,-3.055102423,18.00697503,0.407022148
-4.374664513,-2.638189251,17.71018622,0.641261578
-3.811609359,-2.706292743,18.56986685,0.586028993
-4.595598355,-3.639630138,20.21602287,0.475864142
-4.784277364,-3.160866534,20.15880068,0.486406118
-4.669897194,-3.350434716,20.64741631,0.609719098
-4.640948609,-3.683172206,21.85471411,0.446057379
-4.129835517,-3.434079705,20.60223899,0.530262291
-4.632363207,-2.927748813,21.04949818,0.574531138
-4.684451065,-2.799261884,19.88297135,0.45734027
-4.963350693,-3.008421467,21.59344229,0.377517939
-4.66892058,-3.097155049,22.08918609,0.483503938
-4.040657937,-3.052769746,21.03781324,0.649186969
-3.761032181,-2.532752885,20.83438531,0.611757636
-3.18091433,-3.61515922,17.70498598,0.416228145
-3.522017265,-3.404509635,17.8555051,0.464159131
-3.245418767,-3.420300409,16.8430849,0.434683889
-3.25410964,-3.445926234,19.13480074,0.52460587
-3.45355164,-3.166991812,18.68470168,0.641516149
-3.620778862,-3.381640595,19.55628977,0.619755685
-2.961038329,-3.739169341,18.06769427,0.484947443
-2.671680986,-3.233877889,17.83923185,0.434473127
-2.895598696,-3.579446699,19.57945531,0.398962498
-2.508113209,-3.550031386,18.24362984,0.579062879
-3.667036273,-3.072328188,16.90553727,0.622670591
-3.564269979,-3.059192869,19.17932751,0.416621566
-2.687483221,-2.527576276,17.10530754,0.643963456
-2.791873798,-2.714870227,17.90495961,0.549588084
-2.929656483,-2.969150452,18.80352545,0.549177647
-2.772884468,-2.861449442,18.36965209,0.428108782
-3.234768402,-3.631883262,19.72930478,0.385932058
-3.725264931,-3.382905926,20.80774713,0.404826999
-3.542602426,-3.567673973,21.17401491,0.509640813
-3.648765562,-3.635729143,22.30262602,0.643574834
-3.375867633,-3.446655701,21.90675469,0.40618664
-3.617729766,-3.13694726,21.43955713,0.562044442
-3.747817593,-3.12553743,21.98614253,0.595973372
-3.058701677,-3.684267651,20.27268823,0.621611714
-2.601710052,-3.492862763,19.83837935,0.436485171
-3.009614225,-3.316549924,19.88608709,0.463670015
-2.989620496,-3.136858189,20.32471576,0.501352251
-2.655147667,-3.289699375,20.77297008,0.522069037
-3.614588665,-3.002988205,20.74353164,0.39465639
-3.201671052,-2.916962112,19.96833566,0.451758951
-3.44757036,-2.846524445,21.09079484,0.437756449
-3.343966642,-2.919389108,21.7698138,0.411368459
-3.259573533,-3.041492498,22.13044536,0.381532282
-2.757489951,-2.918497624,19.81300794,0.50623095
-2.802236325,-2.683320188,20.31968809,0.508231223
-2.928823483,-2.840645778,21.94794878,0.483891487
-2.621090484,-2.867932264,21.65538903,0.373648524
-2.568600579,-3.046192742,21.99917504,0.353195459
-2.633822752,-2.593802941,21.37391366,0.418544501
-1.36778451,-4.939303255,11.56569331,0.496611625
-1.268649656,-4.786565414,11.16561271,0.398551911
-1.752457818,-4.576282827,11.03080215,0.599364519
-1.430062216,-4.678608046,12.0875058,0.600123882
-1.576124098,-4.959614689,12.67703721,0.523074269
-1.590202698,-4.639412787,13.12139913,0.606023788
-2.32240617,-4.136118071,11.99864817,0.639754236
-2.183656316,-4.152576834,11.11268626,0.632753372
-2.452396881,-3.913787649,11.52437414,0.466624081
-1.950811088,-3.923173908,11.59215069,0.572468162
-2.300275016,-3.911851821,13.25981932,0.54731375
-1.77537717,-4.186155921,12.00058938,0.487935275
-1.279788609,-4.112098104,12.18286855,0.579773784
-1.721975837,-3.820425293,11.14749658,0.487252235
-1.581138279,-4.249854996,13.73566669,0.531031311
-1.347046726,-4.164834992,13.27873653,0.548134089
-2.104751725,-4.706993709,15.00451029,0.537345886
-2.490843034,-4.533488545,15.29870549,0.51217556
-1.434914727,-4.483156155,14.21858796,0.626093268
-1.708722491,-4.911909485,16.55865052,0.423281819
-1.581918624,-4.4157453,15.91607063,0.522248447
-1.867005611,-4.624802478,16.26562645,0.472242624
-1.263170119,-4.392795077,15.53763275,0.514078438
-2.243221562,-4.202623035,15.04147655,0.50778681
-2.436185795,-4.006871816,14.62358062,0.525324285
-2.430537562,-4.075276282,15.58920263,0.599907577
-2.07464837,-4.178377011,16.02865905,0.605572045
-2.149261345,-3.823708122,16.51580211,0.629881263
-1.763300989,-4.075156327,14.12039803,0.381700009
-1.254396338,-3.926191126,15.23017818,0.632506013
-0.867333422,-4.964884926,12.4407195,0.44501704
-0.886320024,-4.593947174,12.09731214,0.557753444
-0.651192101,-4.858376454,13.09230764,0.489051908
-0.554053024,-4.701887498,12.47469963,0.405631453
-0.13890804,-4.816468226,12.52360857,0.423005134
-0.308569851,-4.445972827,12.80905871,0.590079367
-0.748936089,-4.098960862,11.22264791,0.641788125
-0.782480571,-4.245868518,11.79011723,0.41206333
-0.756384026,-4.30007794,13.27621235,0.42256245
-1.073895154,-3.974068806,13.76606274,0.643470466
-0.908664711,-3.838433807,13.18275394,0.609488785
-0.48949099,-4.273994071,12.25524279,0.576734602
-0.112017777,-4.077538488,11.07250326,0.516860604
-0.308534082,-3.863770244,11.99679541,0.477048725
-0.373877502,-3.960977998,13.05270842,0.529312372
-0.487471895,-3.858401274,13.59093186,0.607509494
-0.634141806,-4.639932972,14.09558111,0.441086173
-0.632190602,-4.966289775,15.33173105,0.496287107
-0.810006152,-4.890267536,16.44086691,0.516586006
-0.350091332,-4.980716172,14.06839951,0.47013849
-0.391031464,-4.716482022,15.05071,0.435332745
-0.524671425,-4.442836534,14.73982412,0.435045153
-0.201015304,-4.614108879,14.20566047,0.376483947
-0.237451577,-4.845943462,15.48716061,0.398228168
-0.045073429,-4.634834324,15.85102855,0.416848749
-0.156148018,-4.652331879,16.33979865,0.585892081
-0.643666277,-4.229164889,13.95479705,0.45173946
-0.666901093,-3.811085568,14.06546459,0.436367124
-1.039971813,-4.348694852,16.35163546,0.519091725
-0.390349691,-4.253691893,14.34759692,0.500544071
-0.360665324,-3.947417384,14.90706506,0.606315911
-0.181677208,-3.762333295,14.0340827,0.53597337
-0.256741328,-4.13970038,16.06461852,0.63433224
-2.340144066,-3.506343274,11.30689657,0.515975833
-2.008441023,-3.554316056,11.9002699,0.448215425
-2.099613405,-3.155984945,11.03044538,0.518833995
-2.047661184,-3.175837103,11.77553084,0.380616128
-2.391214294,-3.652332201,13.70511358,0.516567528
-2.04252749,-3.569501165,12.90140526,0.597542048
-1.571126844,-3.740464063,11.91860126,0.513997853
-1.462458065,-3.697105938,11.47793075,0.404134512
-1.309850343,-3.443055342,12.25803004,0.54561156
-1.827078485,-3.395845767,11.42167609,0.57669127
-1.803705459,-3.218215712,12.1367104,0.500052333
-1.434988836,-3.252636706,11.77777954,0.551772892
-1.786050923,-3.212152032,13.1374355,0.394670725
-2.315673655,-2.986146203,12.16048344,0.64576292
-1.915372488,-2.949298148,11.36429478,0.371980071
-1.933658795,-2.521816966,11.33014041,0.37790978
-2.314989927,-3.04738585,12.80601274,0.607834578
-2.172774491,-2.844306441,13.6362151,0.412341684
-1.980384829,-2.769794303,13.19310906,0.573980212
-1.402257504,-2.940838689,12.21615725,0.504435241
-1.498635017,-2.887891821,13.06599453,0.468612313
-2.162789239,-3.70499418,14.21916477,0.6385414
-2.35930573,-3.157357835,13.97310045,0.590158761
-1.934875947,-3.356922995,13.92539771,0.402142286
-1.957851344,-3.167743773,14.35060403,0.537491143
-2.469719556,-3.74521072,16.04170294,0.535495996
-2.156441999,-3.712463047,15.33000394,0.475584567
-2.455907981,-3.248771567,15.75214266,0.636790752
-2.096990193,-3.326247658,15.43665917,0.351891249
-2.155895859,-3.263737601,16.29697364,0.613881707
-1.758924745,-3.516483722,15.31080656,0.405581713
-2.325040916,-2.501657083,13.99624451,0.641832829
-2.458545179,-2.735314136,15.90454912,0.436145186
-2.157768793,-2.742117278,16.19796197,0.463190466
-1.527475143,-3.094928578,14.5328027,0.428558558
-1.61556649,-3.056315543,16.13059106,0.535593987
-1.731962545,-2.582188987,16.20503027,0.465719551
-1.4828566,-2.728268499,15.8522533,0.362207144
-1.317642898,-2.612203848,15.51127268,0.396491319
-1.211817835,-3.33835341,11.28009269,0.565024197
-1.22324514,-3.333724779,13.20502476,0.6197896
-1.073798879,-3.404824466,13.7251322,0.505126059
-0.096408875,-3.551808315,12.18249308,0.376888573
-0.433633332,-3.410704982,11.89066259,0.510921538
-0.061561666,-3.657169754,13.29548657,0.488934845
-0.02824238,-3.414548351,12.80534057,0.617637098
-0.821675208,-3.055662338,11.24719814,0.398470283
-1.191625791,-2.807842714,11.50921408,0.635051906
-0.951494759,-2.828753527,13.38313208,0.583746672
-0.882415822,-2.865793927,13.83986322,0.35787341
-0.334105442,-2.799360925,12.87369198,0.570986331
-0.026167701,-2.521296773,12.62294394,0.412466049
-0.904666231,-3.466284754,14.36639224,0.420407981
-1.100450161,-3.308322124,16.19039301,0.632515311
-0.446555019,-3.704695639,14.44261574,0.472669035
-0.130197093,-3.36441111,14.32706678,0.361363679
-0.087171706,-3.146187835,16.67828093,0.49523735
-1.085587124,-2.977226355,14.27613236,0.643514812
-0.706805113,-3.038085193,15.89942705,0.4981336
-0.800132241,-2.943077148,15.35031916,0.48444131
-0.091487458,-2.914441793,14.23471036,0.529744506
-2.342829517,-4.827885552,17.91892438,0.520001113
-2.128132689,-4.834508174,17.44475738,0.538482428
-2.278718874,-4.960442805,19.00897699,0.569085658
-2.145119553,-4.987981052,18.3994717,0.424945712
-1.967410276,-4.784773307,18.70225766,0.429835618
-2.164676319,-4.798195331,19.60868874,0.500641704
-2.056679655,-4.446552257,19.03083367,0.5509727
-1.870232823,-4.892416608,16.99997241,0.52610451
-1.771303108,-4.836280289,19.26732248,0.562194169
-2.030802719,-3.975488302,17.41731146,0.390731424
-2.181680499,-3.750624603,17.06783366,0.423633277
-2.418076579,-4.362694757,18.80213863,0.359388351
-2.054228948,-4.262202631,19.43120726,0.354014784
-1.319192775,-4.121561162,18.05975316,0.591483772
-1.676275774,-3.893341634,17.0493563,0.635583282
-1.459174087,-4.14986747,18.62926447,0.620542705
-1.550510666,-4.322497065,19.1899182,0.57812804
-1.519566598,-3.765734354,19.06150066,0.572371364
-2.453248425,-4.898184545,21.33685719,0.515976369
-1.915180283,-4.727835269,22.32029612,0.600075245
-1.76826196,-4.489839682,19.6347017,0.447769731
-1.615524833,-4.54820875,20.98697275,0.551002502
-1.736579074,-4.826824412,21.39620677,0.489789516
-1.338393304,-4.74436314,21.58175251,0.42782712
-1.38802447,-4.851103013,22.35711351,0.516769111
-1.458414122,-4.726164557,21.94895298,0.362670243
-1.564099267,-4.430208591,21.45254901,0.398230463
-1.773242981,-4.427012107,21.86023173,0.536027133
-1.433519486,-4.393178106,22.20157466,0.474182099
-2.41902117,-4.08622647,20.82898902,0.431344569
-2.019659827,-4.345191693,20.63622771,0.628885806
-1.898475972,-3.962813797,20.2819652,0.46482119
-1.402144004,-4.318602565,19.85934742,0.471007437
-1.707912185,-4.048739802,21.0001299,0.477152973
-1.289656981,-4.356384236,21.7688038,0.468158334
-1.250537162,-4.194561819,21.18690462,0.574868739
-1.525619075,-4.025280066,22.01920158,0.382523745
-1.348109141,-3.960263369,22.44270098,0.556629121
-1.108378746,-4.7178836,17.47526899,0.399401158
-0.628337877,-4.721456233,17.21018714,0.561661065
-1.037779238,-4.460761425,19.14333614,0.533669174
-0.198862654,-4.807477623,19.47336392,0.481914878
-1.065201374,-3.97750786,16.80723126,0.632382274
-1.105555436,-4.008069154,18.97376285,0.450691849
-0.049835559,-4.239465299,18.81868522,0.473547786
-0.365550324,-3.832607175,18.80685307,0.585002482
-1.02192923,-4.503963901,20.92205927,0.381153613
-1.224594485,-4.774206885,21.16904054,0.464458257
-0.246260504,-4.964324463,20.69424473,0.511266232
-0.398281446,-4.477047804,20.93895665,0.461391777
-0.421211363,-4.751320282,21.83817779,0.419698238
-0.254014381,-4.609673437,22.28148048,0.578266859
-1.176777596,-3.832183415,19.95229588,0.431304991
-0.71163537,-4.055108142,20.99035918,0.62416482
-0.906960885,-4.012831263,22.21267791,0.469303995
-0.519260883,-4.125876156,20.45644975,0.542249262
-0.472015948,-4.14444254,21.89412564,0.608952522
-0.241944109,-4.229866962,21.3347972,0.54946965
-2.260648232,-3.367630086,17.89164348,0.388016045
-2.018947829,-3.389973001,16.93085613,0.434931487
-2.237060645,-3.207445094,19.57963474,0.638513625
-2.009685676,-3.345283006,18.30927499,0.518883646
-2.181690815,-3.392801431,19.07446454,0.480241239
-1.66824077,-3.233220598,17.22332561,0.549607754
-1.81966999,-3.245635722,17.84482191,0.529760122
-1.486489559,-3.600932391,18.32065712,0.645360172
-1.737592625,-3.278801985,18.7897781,0.626161277
-1.777674975,-3.405699957,19.32265196,0.512016892
-2.360789676,-2.969839366,18.06412627,0.530160666
-2.142171482,-2.540688973,17.84981055,0.537954748
-1.905028407,-2.85040118,19.1936874,0.618634701
-1.339223942,-2.622205447,18.1408158,0.418311715
-1.856198772,-2.830680517,18.21588797,0.589093924
-1.3919071,-2.954731741,18.47817967,0.543643296
-1.776205896,-2.771175135,18.70321595,0.423275143
-1.580100514,-2.62317634,19.46121573,0.35675925
-1.397731831,-2.787779882,18.96507493,0.512242734
-2.31178664,-3.733416556,20.50633693,0.584346414
-2.156577738,-3.662016851,19.9649003,0.561008215
-2.135761809,-3.320038884,20.73835473,0.430955738
-2.215030181,-3.689116689,21.10482533,0.649125397
-1.571817065,-3.607028676,20.14376157,0.572750866
-1.770287687,-3.662646688,20.67029608,0.575999022
-1.673200093,-3.167979974,19.79482062,0.595123172
-1.831608454,-3.331817072,21.01023398,0.421684384
-1.391525158,-3.54302504,22.04046567,0.630261838
-2.249287772,-3.028784481,22.37236797,0.63212502
-2.191188722,-2.89858616,21.8057757,0.545808375
-2.105425378,-2.510248769,21.4199654,0.53253454
-1.812249604,-2.559040528,21.02533783,0.415534347
-1.411372267,-2.709505916,19.88059229,0.49872607
-1.302415652,-2.90698279,21.14974174,0.436288863
-1.29495111,-2.799839236,21.64176841,0.363724828
-1.533616973,-2.590059755,21.3747427,0.486172885
-1.247077428,-3.506722231,17.04401893,0.525720716
-1.243465344,-3.151362261,17.98526158,0.592083991
-0.843145022,-3.369808709,17.42813131,0.633790851
